Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-14499M,,,Name:,Tom's Speedcoach,,,Firmware:,---,,,Boat ID:,---
Start Time:,02/25/23 11:01am,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,2268560,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.17,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.32


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
1,182.2,0.0,00:01:00.4,00:05:49.6,1.43,00:00:00.0,0.00,23.0,15,3.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21065100,0.13594040
1,191.5,0.0,00:01:04.9,00:04:03.9,2.05,00:00:00.0,0.00,15.0,16,9.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21069260,0.13605830
1,201.1,0.0,00:01:08.4,00:03:32.7,2.35,00:00:00.0,0.00,15.5,17,9.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21073770,0.13617820
1,212.2,0.0,00:01:12.2,00:03:10.8,2.62,00:00:00.0,0.00,15.5,18,11.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21080030,0.13630530
1,223.3,0.0,00:01:16.0,00:02:58.5,2.80,00:00:00.0,0.00,16.0,19,11.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21086560,0.13642740
1,234.0,0.0,00:01:19.9,00:02:54.2,2.87,00:00:00.0,0.00,16.0,20,10.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21093330,0.13653930
1,246.0,0.0,00:01:23.6,00:02:50.6,2.93,00:00:00.0,0.00,16.0,21,12.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21100480,0.13667090
1,259.6,0.0,00:01:27.2,00:02:39.2,3.14,00:00:00.0,0.00,16.5,22,13.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21107860,0.13682870
1,274.1,0.0,00:01:31.0,00:02:24.0,3.47,00:00:00.0,0.00,16.0,23,14.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21114780,0.13700980
1,281.9,0.0,00:01:34.9,00:02:25.7,3.43,00:00:00.0,0.00,16.0,24,7.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21115460,0.13712550
1,293.8,0.0,00:01:38.8,00:02:40.7,3.11,00:00:00.0,0.00,15.0,25,11.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21118210,0.13729400
1,305.4,0.0,00:01:42.6,00:02:48.9,2.96,00:00:00.0,0.00,15.5,26,11.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21120670,0.13745980
1,317.0,0.0,00:01:46.4,00:02:47.7,2.98,00:00:00.0,0.00,15.5,27,11.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21122010,0.13762720
1,329.3,0.0,00:01:50.2,00:02:43.3,3.06,00:00:00.0,0.00,15.5,28,12.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21123050,0.13780640
1,360.4,0.0,00:02:01.8,00:02:59.8,2.78,00:00:00.0,0.00,15.5,29,31.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21118140,0.13844830
1,371.5,0.0,00:02:05.6,00:03:12.3,2.60,00:00:00.0,0.00,16.5,30,11.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21115890,0.13860640
1,382.4,0.0,00:02:09.2,00:02:53.0,2.89,00:00:00.0,0.00,16.5,31,10.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21113900,0.13876200
1,393.6,0.0,00:02:12.8,00:02:45.0,3.03,00:00:00.0,0.00,16.5,32,11.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21113320,0.13892600
1,404.4,0.0,00:02:16.2,00:02:41.2,3.10,00:00:00.0,0.00,17.0,33,10.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21113460,0.13908460
1,415.3,0.0,00:02:19.8,00:02:40.7,3.11,00:00:00.0,0.00,16.5,34,10.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21114010,0.13924380
1,446.9,0.0,00:02:31.2,00:02:56.0,2.84,00:00:00.0,0.00,16.5,35,31.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21119400,0.13975970
1,457.4,0.0,00:02:35.1,00:03:07.9,2.66,00:00:00.0,0.00,16.5,36,10.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21122780,0.13990490
1,468.6,0.0,00:02:38.6,00:02:53.6,2.88,00:00:00.0,0.00,16.5,37,11.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21127330,0.14004970
1,479.1,0.0,00:02:42.1,00:02:43.3,3.06,00:00:00.0,0.00,16.5,38,10.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21131780,0.14018660
1,490.8,0.0,00:02:45.4,00:02:35.2,3.22,00:00:00.0,0.00,17.5,39,11.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21137430,0.14033050
1,503.0,0.0,00:02:49.1,00:02:29.7,3.34,00:00:00.0,0.00,17.5,40,12.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21143470,0.14047950
1,514.7,0.0,00:02:52.4,00:02:26.1,3.42,00:00:00.0,0.00,17.0,41,11.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21149100,0.14062500
1,527.6,0.0,00:02:55.8,00:02:20.8,3.55,00:00:00.0,0.00,18.0,42,12.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21155480,0.14078360
1,540.5,0.0,00:02:59.3,00:02:14.7,3.71,00:00:00.0,0.00,17.5,43,12.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21161740,0.14094280
1,552.9,0.0,00:03:02.4,00:02:11.5,3.80,00:00:00.0,0.00,18.5,44,12.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21168290,0.14108910
1,566.5,0.0,00:03:06.1,00:02:09.8,3.85,00:00:00.0,0.00,17.5,45,13.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21176000,0.14124400
1,578.5,0.0,00:03:09.1,00:02:08.2,3.90,00:00:00.0,0.00,18.5,46,12.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21182920,0.14137790
1,591.9,0.0,00:03:12.5,00:02:07.5,3.92,00:00:00.0,0.00,17.5,47,13.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21190720,0.14152840
1,605.3,0.0,00:03:16.1,00:02:09.1,3.87,00:00:00.0,0.00,17.5,48,13.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21198380,0.14167810
1,617.3,0.0,00:03:19.3,00:02:11.9,3.79,00:00:00.0,0.00,17.5,49,12.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21205650,0.14180880
1,630.4,0.0,00:03:22.9,00:02:15.1,3.70,00:00:00.0,0.00,17.5,50,13.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21214360,0.14193820
1,645.4,0.0,00:03:26.5,00:02:15.1,3.70,00:00:00.0,0.00,17.0,51,14.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21225730,0.14205520
1,658.5,0.0,00:03:30.1,00:02:14.0,3.73,00:00:00.0,0.00,16.5,52,13.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21236020,0.14214890
1,672.0,0.0,00:03:33.5,00:02:11.5,3.80,00:00:00.0,0.00,17.0,53,13.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21246560,0.14224400
1,685.6,0.0,00:03:37.1,00:02:11.9,3.79,00:00:00.0,0.00,17.0,54,13.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21257410,0.14233810
1,698.4,0.0,00:03:40.5,00:02:16.6,3.66,00:00:00.0,0.00,17.0,55,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21267930,0.14241410
1,711.9,0.0,00:03:44.1,00:02:15.8,3.68,00:00:00.0,0.00,16.5,56,13.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21279210,0.14248650
1,724.4,0.0,00:03:47.7,00:02:16.2,3.67,00:00:00.0,0.00,16.5,57,12.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21289670,0.14255280
1,736.9,0.0,00:03:51.1,00:02:17.3,3.64,00:00:00.0,0.00,17.0,58,12.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21300230,0.14261460
1,751.0,0.0,00:03:54.7,00:02:11.9,3.79,00:00:00.0,0.00,16.5,59,14.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21312190,0.14268340
1,764.4,0.0,00:03:58.3,00:02:10.8,3.82,00:00:00.0,0.00,16.5,60,13.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21323470,0.14275010
1,778.5,0.0,00:04:01.9,00:02:14.7,3.71,00:00:00.0,0.00,16.5,61,14.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21335220,0.14282740
1,792.9,0.0,00:04:05.5,00:02:11.9,3.79,00:00:00.0,0.00,17.0,62,14.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21347080,0.14291400
1,806.6,0.0,00:04:09.1,00:02:07.5,3.92,00:00:00.0,0.00,17.0,63,13.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21358060,0.14300380
1,808.9,0.0,00:04:12.3,00:02:45.0,3.03,00:00:00.0,0.00,17.0,64,2.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21360350,0.14300160
1,826.1,0.0,00:04:15.9,00:03:06.5,2.68,00:00:00.0,0.00,17.0,65,17.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21374110,0.14311900
1,840.3,0.0,00:04:19.5,00:02:23.2,3.49,00:00:00.0,0.00,17.0,66,14.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21385210,0.14322040
1,853.6,0.0,00:04:22.9,00:02:12.9,3.76,00:00:00.0,0.00,17.0,67,13.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21395790,0.14331090
1,867.2,0.0,00:04:26.5,00:02:12.9,3.76,00:00:00.0,0.00,17.0,68,13.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21406580,0.14340480
1,880.9,0.0,00:04:30.1,00:02:14.4,3.72,00:00:00.0,0.00,17.0,69,13.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21417180,0.14350630
1,894.6,0.0,00:04:33.3,00:02:13.3,3.75,00:00:00.0,0.00,17.5,70,13.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21427760,0.14361040
1,908.5,0.0,00:04:36.9,00:02:11.2,3.81,00:00:00.0,0.00,17.0,71,13.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21438320,0.14371910
1,922.0,0.0,00:04:40.5,00:02:09.5,3.86,00:00:00.0,0.00,17.0,72,13.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21447880,0.14384000
1,934.8,0.0,00:04:43.9,00:02:10.5,3.83,00:00:00.0,0.00,17.0,73,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21456500,0.14396370
1,947.2,0.0,00:04:47.3,00:02:13.6,3.74,00:00:00.0,0.00,17.0,74,12.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21464630,0.14408870
1,960.0,0.0,00:04:50.7,00:02:14.7,3.71,00:00:00.0,0.00,17.5,75,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21472700,0.14422220
1,973.0,0.0,00:04:54.2,00:02:14.0,3.73,00:00:00.0,0.00,17.0,76,13.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21480480,0.14436380
1,986.5,0.0,00:04:57.7,00:02:10.5,3.83,00:00:00.0,0.00,17.5,77,13.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21488870,0.14450700
1,998.7,0.0,00:05:01.3,00:02:09.1,3.87,00:00:00.0,0.00,17.0,78,12.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21495580,0.14464840
1,1011.3,0.0,00:05:04.7,00:02:12.9,3.76,00:00:00.0,0.00,17.0,79,12.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21503600,0.14477820
1,1024.7,0.0,00:05:08.1,00:02:16.2,3.67,00:00:00.0,0.00,17.0,80,13.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21513140,0.14489840
1,1039.6,0.0,00:05:11.7,00:02:18.5,3.61,00:00:00.0,0.00,17.0,81,14.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21524670,0.14500890
1,1052.3,0.0,00:05:15.1,00:02:18.8,3.60,00:00:00.0,0.00,17.5,82,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21534990,0.14508970
1,1066.1,0.0,00:05:18.5,00:02:13.6,3.74,00:00:00.0,0.00,17.0,83,13.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21546590,0.14515900
1,1078.4,0.0,00:05:22.1,00:02:13.3,3.75,00:00:00.0,0.00,17.5,84,12.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21557150,0.14521160
1,1091.5,0.0,00:05:25.5,00:02:21.2,3.54,00:00:00.0,0.00,17.0,85,13.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21568640,0.14525350
1,1102.8,0.0,00:05:28.9,00:02:22.0,3.52,00:00:00.0,0.00,17.0,86,11.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21578640,0.14527950
1,1116.2,0.0,00:05:32.5,00:02:17.7,3.63,00:00:00.0,0.00,17.5,87,13.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21590420,0.14531750
1,1128.4,0.0,00:05:36.1,00:02:15.8,3.68,00:00:00.0,0.00,17.5,88,12.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21601370,0.14533930
1,1141.0,0.0,00:05:39.2,00:02:14.7,3.71,00:00:00.0,0.00,17.0,89,12.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21612540,0.14536490
1,1155.2,0.0,00:05:42.9,00:02:20.0,3.57,00:00:00.0,0.00,17.0,90,14.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21625250,0.14538560
1,1167.5,0.0,00:05:46.3,00:02:18.1,3.62,00:00:00.0,0.00,17.5,91,12.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21636270,0.14540100
1,1179.9,0.0,00:05:49.7,00:02:27.4,3.39,00:00:00.0,0.00,17.0,92,12.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21647290,0.14542380
1,1188.4,0.0,00:05:53.1,00:03:06.5,2.68,00:00:00.0,0.00,17.5,93,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21654890,0.14542630
1,1201.8,0.0,00:05:56.7,00:02:54.8,2.86,00:00:00.0,0.00,17.0,94,13.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21666850,0.14545590
1,1213.8,0.0,00:06:00.1,00:02:23.6,3.48,00:00:00.0,0.00,17.5,95,12.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21677370,0.14549450
1,1227.1,0.0,00:06:03.5,00:02:21.6,3.53,00:00:00.0,0.00,17.5,96,13.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21688950,0.14553990
1,1239.7,0.0,00:06:06.9,00:02:22.0,3.52,00:00:00.0,0.00,17.5,97,12.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21699880,0.14558820
1,1253.0,0.0,00:06:10.3,00:02:21.2,3.54,00:00:00.0,0.00,17.5,98,13.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21711200,0.14565270
1,1267.5,0.0,00:06:13.9,00:02:22.4,3.51,00:00:00.0,0.00,17.5,99,14.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21723200,0.14573440
1,1280.0,0.0,00:06:17.1,00:02:18.1,3.62,00:00:00.0,0.00,17.5,100,12.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21732730,0.14583090
1,1293.0,0.0,00:06:20.7,00:02:22.8,3.50,00:00:00.0,0.00,17.5,101,13.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21742300,0.14594090
1,1304.2,0.0,00:06:24.1,00:02:22.4,3.51,00:00:00.0,0.00,17.5,102,11.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21748370,0.14607270
1,1316.3,0.0,00:06:27.2,00:02:17.3,3.64,00:00:00.0,0.00,18.5,103,12.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21754750,0.14621700
1,1329.2,0.0,00:06:30.7,00:02:18.5,3.61,00:00:00.0,0.00,17.5,104,12.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21760160,0.14638320
1,1341.5,0.0,00:06:34.1,00:02:16.9,3.65,00:00:00.0,0.00,17.5,105,12.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21763550,0.14655610
1,1353.3,0.0,00:06:37.3,00:02:17.7,3.63,00:00:00.0,0.00,18.5,106,11.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21766040,0.14672350
1,1366.1,0.0,00:06:40.7,00:02:16.6,3.66,00:00:00.0,0.00,17.5,107,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21768920,0.14690510
1,1378.8,0.0,00:06:44.1,00:02:14.7,3.71,00:00:00.0,0.00,18.0,108,12.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21771440,0.14708600
1,1391.6,0.0,00:06:47.5,00:02:13.6,3.74,00:00:00.0,0.00,18.0,109,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21774390,0.14726800
1,1403.7,0.0,00:06:50.7,00:02:13.3,3.75,00:00:00.0,0.00,18.0,110,12.1,0.0,---,---,---,---,---,---,---,---,---,---,52.21776600,0.14744110
1,1416.2,0.0,00:06:54.1,00:02:13.3,3.75,00:00:00.0,0.00,18.0,111,12.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21779270,0.14761930
1,1429.8,0.0,00:06:57.5,00:02:11.5,3.80,00:00:00.0,0.00,18.0,112,13.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21782620,0.14781130
1,1442.4,0.0,00:07:00.9,00:02:12.2,3.78,00:00:00.0,0.00,18.0,113,12.6,0.0,---,---,---,---,---,---,---,---,---,---,52.21786180,0.14798660
1,1454.8,0.0,00:07:04.1,00:02:13.6,3.74,00:00:00.0,0.00,18.0,114,12.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21789750,0.14815970
1,1467.6,0.0,00:07:07.5,00:02:13.6,3.74,00:00:00.0,0.00,18.0,115,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21793230,0.14833840
1,1480.3,0.0,00:07:10.9,00:02:14.4,3.72,00:00:00.0,0.00,18.0,116,12.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21797180,0.14851300
1,1492.7,0.0,00:07:14.1,00:02:12.9,3.76,00:00:00.0,0.00,18.0,117,12.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21801590,0.14868010
1,1505.5,0.0,00:07:17.5,00:02:11.5,3.80,00:00:00.0,0.00,17.5,118,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21806370,0.14885120
1,1518.3,0.0,00:07:21.1,00:02:12.6,3.77,00:00:00.0,0.00,18.0,119,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21811360,0.14902020
1,1530.0,0.0,00:07:24.1,00:02:13.6,3.74,00:00:00.0,0.00,18.5,120,11.7,0.0,---,---,---,---,---,---,---,---,---,---,52.21815730,0.14917590
1,1543.3,0.0,00:07:27.5,00:02:12.2,3.78,00:00:00.0,0.00,18.0,121,13.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21820900,0.14935110
1,1556.0,0.0,00:07:30.9,00:02:10.8,3.82,00:00:00.0,0.00,18.0,122,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21825910,0.14951950
1,1568.3,0.0,00:07:34.1,00:02:11.9,3.79,00:00:00.0,0.00,18.0,123,12.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21830740,0.14968070
1,1581.2,0.0,00:07:37.5,00:02:12.9,3.76,00:00:00.0,0.00,18.0,124,12.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21836170,0.14984740
1,1594.0,0.0,00:07:40.9,00:02:13.3,3.75,00:00:00.0,0.00,18.0,125,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21841480,0.15001420
1,1606.0,0.0,00:07:44.1,00:02:13.6,3.74,00:00:00.0,0.00,18.0,126,12.0,0.0,---,---,---,---,---,---,---,---,---,---,52.21846190,0.15017310
1,1632.0,0.0,00:07:54.1,00:03:41.2,2.26,00:00:00.0,0.00,27.0,127,25.9,0.0,---,---,---,---,---,---,---,---,---,---,52.21875820,0.15150130
1,1635.4,0.0,00:07:55.7,00:05:22.5,1.55,00:00:00.0,0.00,27.5,128,3.5,0.0,---,---,---,---,---,---,---,---,---,---,52.21875920,0.15155190
1,1645.7,0.0,00:07:59.7,00:03:25.7,2.43,00:00:00.0,0.00,16.5,129,10.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21876130,0.15170330
1,1656.0,0.0,00:08:02.8,00:02:57.9,2.81,00:00:00.0,0.00,17.0,130,10.2,0.0,---,---,---,---,---,---,---,---,---,---,52.21877100,0.15185260
1,1668.3,0.0,00:08:06.3,00:02:34.7,3.23,00:00:00.0,0.00,17.5,131,12.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21880170,0.15202600
1,1680.6,0.0,00:08:09.7,00:02:23.6,3.48,00:00:00.0,0.00,17.5,132,12.3,0.0,---,---,---,---,---,---,---,---,---,---,52.21884130,0.15219400
1,1692.9,0.0,00:08:13.1,00:02:18.8,3.60,00:00:00.0,0.00,17.5,133,12.4,0.0,---,---,---,---,---,---,---,---,---,---,52.21888580,0.15235990
1,1705.7,0.0,00:08:16.5,00:02:15.8,3.68,00:00:00.0,0.00,18.0,134,12.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21893810,0.15252650
1,1717.5,0.0,00:08:19.7,00:02:15.8,3.68,00:00:00.0,0.00,18.0,135,11.8,0.0,---,---,---,---,---,---,---,---,---,---,52.21898520,0.15268120
