Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-2263M,,,Name:,Tom's Speedcoach,,,Firmware:,---,,,Boat ID:,---
Start Time:,03/07/23 04:27pm,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,2268560,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.17,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.32


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
1,113.6,0.0,00:00:24.3,00:01:29.1,5.61,00:00:00.0,0.00,41.0,18,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23385800,0.17150110
1,122.1,0.0,00:00:25.9,00:01:31.7,5.45,00:00:00.0,0.00,41.5,19,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23378140,0.17149560
1,129.8,0.0,00:00:27.3,00:01:34.3,5.30,00:00:00.0,0.00,41.5,20,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23371260,0.17148810
1,137.6,0.0,00:00:28.7,00:01:32.7,5.39,00:00:00.0,0.00,41.5,21,7.8,0.0,---,---,---,---,---,---,---,---,---,---,52.23364340,0.17147360
1,145.8,0.0,00:00:30.1,00:01:31.0,5.49,00:00:00.0,0.00,39.5,22,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.23357040,0.17145580
1,154.2,0.0,00:00:31.7,00:01:30.9,5.50,00:00:00.0,0.00,39.5,23,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.23349530,0.17144170
1,162.7,0.0,00:00:33.3,00:01:34.6,5.28,00:00:00.0,0.00,38.5,24,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23341940,0.17142450
1,170.6,0.0,00:00:34.7,00:01:35.0,5.26,00:00:00.0,0.00,38.5,25,7.9,0.0,---,---,---,---,---,---,---,---,---,---,52.23334880,0.17141270
1,179.1,0.0,00:00:36.3,00:01:33.1,5.37,00:00:00.0,0.00,38.5,26,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23327260,0.17140360
1,187.7,0.0,00:00:37.9,00:01:34.6,5.28,00:00:00.0,0.00,38.5,27,8.6,0.0,---,---,---,---,---,---,---,---,---,---,52.23319590,0.17138960
1,196.8,0.0,00:00:39.5,00:01:33.9,5.32,00:00:00.0,0.00,38.5,28,9.1,0.0,---,---,---,---,---,---,---,---,---,---,52.23311490,0.17137120
1,204.7,0.0,00:00:40.9,00:01:31.4,5.47,00:00:00.0,0.00,38.5,29,7.9,0.0,---,---,---,---,---,---,---,---,---,---,52.23304500,0.17135180
1,213.5,0.0,00:00:42.5,00:01:31.0,5.49,00:00:00.0,0.00,38.5,30,8.8,0.0,---,---,---,---,---,---,---,---,---,---,52.23296770,0.17132540
1,222.5,0.0,00:00:44.1,00:01:31.7,5.45,00:00:00.0,0.00,38.5,31,9.0,0.0,---,---,---,---,---,---,---,---,---,---,52.23288890,0.17129450
1,231.5,0.0,00:00:45.7,00:01:30.7,5.51,00:00:00.0,0.00,38.5,32,9.0,0.0,---,---,---,---,---,---,---,---,---,---,52.23281010,0.17126470
1,240.7,0.0,00:00:47.6,00:01:30.0,5.55,00:00:00.0,0.00,37.0,33,9.2,0.0,---,---,---,---,---,---,---,---,---,---,52.23273000,0.17123200
1,249.7,0.0,00:00:48.9,00:01:28.4,5.65,00:00:00.0,0.00,38.0,34,9.0,0.0,---,---,---,---,---,---,---,---,---,---,52.23265110,0.17120160
1,257.3,0.0,00:00:50.5,00:01:29.1,5.61,00:00:00.0,0.00,38.5,35,7.6,0.0,---,---,---,---,---,---,---,---,---,---,52.23258460,0.17117770
1,265.4,0.0,00:00:51.9,00:01:33.4,5.35,00:00:00.0,0.00,38.5,36,8.0,0.0,---,---,---,---,---,---,---,---,---,---,52.23251350,0.17115730
1,272.7,0.0,00:00:53.6,00:01:36.7,5.17,00:00:00.0,0.00,38.5,37,7.4,0.0,---,---,---,---,---,---,---,---,---,---,52.23244880,0.17113520
1,281.1,0.0,00:00:55.1,00:01:38.4,5.08,00:00:00.0,0.00,36.5,38,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.23237780,0.17109610
1,290.0,0.0,00:00:56.6,00:01:37.2,5.14,00:00:00.0,0.00,38.5,39,8.9,0.0,---,---,---,---,---,---,---,---,---,---,52.23230600,0.17103850
1,298.9,0.0,00:00:58.3,00:01:30.4,5.53,00:00:00.0,0.00,37.0,40,8.9,0.0,---,---,---,---,---,---,---,---,---,---,52.23222310,0.17104110
1,307.5,0.0,00:00:59.9,00:01:30.2,5.54,00:00:00.0,0.00,38.5,41,8.6,0.0,---,---,---,---,---,---,---,---,---,---,52.23214640,0.17102670
1,316.0,0.0,00:01:01.5,00:01:33.8,5.33,00:00:00.0,0.00,37.0,42,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23207010,0.17101750
1,324.3,0.0,00:01:03.1,00:01:35.0,5.26,00:00:00.0,0.00,38.0,43,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.23199640,0.17100690
1,332.9,0.0,00:01:04.7,00:01:34.5,5.29,00:00:00.0,0.00,36.5,44,8.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23191950,0.17098590
1,341.4,0.0,00:01:06.3,00:01:33.8,5.33,00:00:00.0,0.00,38.5,45,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23184430,0.17096670
1,349.4,0.0,00:01:07.7,00:01:34.1,5.31,00:00:00.0,0.00,37.0,46,8.0,0.0,---,---,---,---,---,---,---,---,---,---,52.23177370,0.17094600
1,357.8,0.0,00:01:09.3,00:01:32.5,5.40,00:00:00.0,0.00,38.5,47,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.23169920,0.17092940
1,366.4,0.0,00:01:10.9,00:01:33.1,5.37,00:00:00.0,0.00,36.5,48,8.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23162200,0.17091020
1,374.9,0.0,00:01:12.5,00:01:33.2,5.36,00:00:00.0,0.00,37.0,49,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23154690,0.17089130
1,383.7,0.0,00:01:14.1,00:01:34.8,5.27,00:00:00.0,0.00,38.0,50,8.8,0.0,---,---,---,---,---,---,---,---,---,---,52.23146870,0.17087540
1,393.2,0.0,00:01:15.9,00:01:34.1,5.31,00:00:00.0,0.00,36.5,51,9.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23138420,0.17085350
1,400.7,0.0,00:01:17.5,00:01:34.1,5.31,00:00:00.0,0.00,36.5,52,7.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23131760,0.17083460
1,410.4,0.0,00:01:19.1,00:01:34.5,5.29,00:00:00.0,0.00,36.5,53,9.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23123300,0.17080280
1,418.7,0.0,00:01:20.8,00:01:32.9,5.38,00:00:00.0,0.00,35.5,54,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.23115990,0.17077710
1,427.1,0.0,00:01:22.3,00:01:34.1,5.31,00:00:00.0,0.00,36.0,55,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.23108570,0.17075370
1,435.7,0.0,00:01:23.9,00:01:37.4,5.13,00:00:00.0,0.00,36.5,56,8.6,0.0,---,---,---,---,---,---,---,---,---,---,52.23100960,0.17073240
1,445.0,0.0,00:01:25.7,00:01:36.5,5.18,00:00:00.0,0.00,36.5,57,9.3,0.0,---,---,---,---,---,---,---,---,---,---,52.23092750,0.17070690
1,453.8,0.0,00:01:27.3,00:01:33.1,5.37,00:00:00.0,0.00,36.5,58,8.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23085040,0.17068260
1,461.9,0.0,00:01:28.9,00:01:33.4,5.35,00:00:00.0,0.00,35.0,59,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.23077820,0.17065930
1,470.8,0.0,00:01:30.7,00:01:37.4,5.13,00:00:00.0,0.00,36.5,60,8.9,0.0,---,---,---,---,---,---,---,---,---,---,52.23070010,0.17063380
1,479.0,0.0,00:01:32.6,00:01:39.8,5.01,00:00:00.0,0.00,35.0,61,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.23062830,0.17060740
1,487.3,0.0,00:01:33.9,00:01:37.0,5.15,00:00:00.0,0.00,36.5,62,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.23055570,0.17058260
1,495.1,0.0,00:01:35.6,00:01:38.0,5.10,00:00:00.0,0.00,35.0,63,7.9,0.0,---,---,---,---,---,---,---,---,---,---,52.23048680,0.17055610
1,503.4,0.0,00:01:37.3,00:01:40.8,4.96,00:00:00.0,0.00,35.0,64,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.23041340,0.17053920
1,511.7,0.0,00:01:39.1,00:01:44.3,4.79,00:00:00.0,0.00,36.5,65,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.23033890,0.17053170
1,519.4,0.0,00:01:40.7,00:01:47.2,4.66,00:00:00.0,0.00,35.0,66,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.23027040,0.17052320
1,528.0,0.0,00:01:42.5,00:01:46.3,4.70,00:00:00.0,0.00,35.0,67,8.6,0.0,---,---,---,---,---,---,---,---,---,---,52.23019360,0.17050640
1,535.5,0.0,00:01:44.1,00:01:45.2,4.75,00:00:00.0,0.00,36.5,68,7.5,0.0,---,---,---,---,---,---,---,---,---,---,52.23012640,0.17049690
1,543.8,0.0,00:01:45.9,00:01:47.0,4.67,00:00:00.0,0.00,35.0,69,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.23005240,0.17048610
1,550.7,0.0,00:01:47.5,00:01:48.6,4.60,00:00:00.0,0.00,33.5,70,7.0,0.0,---,---,---,---,---,---,---,---,---,---,52.22999090,0.17046720
1,559.6,0.0,00:01:49.3,00:01:47.0,4.67,00:00:00.0,0.00,35.0,71,8.9,0.0,---,---,---,---,---,---,---,---,---,---,52.22991300,0.17043910
1,568.5,0.0,00:01:51.1,00:01:46.1,4.71,00:00:00.0,0.00,35.0,72,8.9,0.0,---,---,---,---,---,---,---,---,---,---,52.22983530,0.17041120
1,576.1,0.0,00:01:52.7,00:01:44.3,4.79,00:00:00.0,0.00,35.0,73,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22976760,0.17039100
1,584.4,0.0,00:01:54.5,00:01:45.4,4.74,00:00:00.0,0.00,35.0,74,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22969410,0.17037470
1,592.2,0.0,00:01:56.1,00:01:47.0,4.67,00:00:00.0,0.00,35.0,75,7.8,0.0,---,---,---,---,---,---,---,---,---,---,52.22962420,0.17036120
1,601.5,0.0,00:01:57.9,00:01:43.0,4.85,00:00:00.0,0.00,35.0,76,9.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22954170,0.17033840
1,608.7,0.0,00:01:59.5,00:01:39.0,5.05,00:00:00.0,0.00,35.0,77,7.2,0.0,---,---,---,---,---,---,---,---,---,---,52.22947790,0.17032170
1,618.2,0.0,00:02:01.3,00:01:38.8,5.06,00:00:00.0,0.00,35.0,78,9.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22939320,0.17030330
1,625.7,0.0,00:02:02.9,00:01:44.3,4.79,00:00:00.0,0.00,35.0,79,7.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22932700,0.17029010
1,633.9,0.0,00:02:04.7,00:01:48.6,4.60,00:00:00.0,0.00,35.0,80,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22925350,0.17027400
1,642.1,0.0,00:02:06.5,00:01:47.5,4.65,00:00:00.0,0.00,33.5,81,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.22918020,0.17026090
1,649.5,0.0,00:02:08.1,00:01:48.4,4.61,00:00:00.0,0.00,35.0,82,7.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22911480,0.17024860
1,658.0,0.0,00:02:09.9,00:01:48.4,4.61,00:00:00.0,0.00,35.0,83,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22903950,0.17022560
1,665.4,0.0,00:02:11.7,00:01:47.7,4.64,00:00:00.0,0.00,35.0,84,7.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22897390,0.17020720
1,674.2,0.0,00:02:13.3,00:01:46.3,4.70,00:00:00.0,0.00,33.5,85,8.8,0.0,---,---,---,---,---,---,---,---,---,---,52.22889650,0.17018280
1,682.8,0.0,00:02:15.1,00:01:43.9,4.81,00:00:00.0,0.00,34.5,86,8.6,0.0,---,---,---,---,---,---,---,---,---,---,52.22882070,0.17015850
1,691.6,0.0,00:02:16.9,00:01:43.5,4.83,00:00:00.0,0.00,35.0,87,8.9,0.0,---,---,---,---,---,---,---,---,---,---,52.22874370,0.17012580
1,699.5,0.0,00:02:18.5,00:01:43.7,4.82,00:00:00.0,0.00,35.0,88,7.9,0.0,---,---,---,---,---,---,---,---,---,---,52.22867550,0.17009360
1,708.3,0.0,00:02:20.5,00:01:42.6,4.87,00:00:00.0,0.00,35.0,89,8.8,0.0,---,---,---,---,---,---,---,---,---,---,52.22860070,0.17005220
1,716.0,0.0,00:02:21.9,00:01:41.4,4.93,00:00:00.0,0.00,35.0,90,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22853540,0.17001590
1,723.9,0.0,00:02:23.6,00:01:42.2,4.89,00:00:00.0,0.00,33.5,91,7.9,0.0,---,---,---,---,---,---,---,---,---,---,52.22846850,0.16997570
1,733.2,0.0,00:02:25.5,00:01:43.0,4.85,00:00:00.0,0.00,35.0,92,9.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22839050,0.16992720
1,741.7,0.0,00:02:27.3,00:01:45.4,4.74,00:00:00.0,0.00,35.0,93,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22832030,0.16987960
1,749.6,0.0,00:02:28.9,00:01:46.3,4.70,00:00:00.0,0.00,33.5,94,7.9,0.0,---,---,---,---,---,---,---,---,---,---,52.22825620,0.16982990
1,758.2,0.0,00:02:30.7,00:01:45.7,4.73,00:00:00.0,0.00,35.0,95,8.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22818710,0.16977150
1,766.1,0.0,00:02:32.5,00:01:45.2,4.75,00:00:00.0,0.00,33.5,96,7.8,0.0,---,---,---,---,---,---,---,---,---,---,52.22812470,0.16971860
1,775.2,0.0,00:02:34.3,00:01:44.6,4.78,00:00:00.0,0.00,35.0,97,9.1,0.0,---,---,---,---,---,---,---,---,---,---,52.22805290,0.16965500
1,782.9,0.0,00:02:35.9,00:01:45.7,4.73,00:00:00.0,0.00,33.5,98,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22799310,0.16959730
1,791.3,0.0,00:02:37.7,00:01:46.1,4.71,00:00:00.0,0.00,35.0,99,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22792940,0.16953110
1,799.6,0.0,00:02:39.5,00:01:47.7,4.64,00:00:00.0,0.00,33.5,100,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22787020,0.16945650
1,807.9,0.0,00:02:41.6,00:01:48.4,4.61,00:00:00.0,0.00,35.0,101,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22781420,0.16937640
1,815.4,0.0,00:02:42.9,00:01:47.5,4.65,00:00:00.0,0.00,33.5,102,7.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22776510,0.16930190
1,823.8,0.0,00:02:44.8,00:01:47.0,4.67,00:00:00.0,0.00,33.5,103,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22771260,0.16921290
1,832.0,0.0,00:02:46.5,00:01:46.3,4.70,00:00:00.0,0.00,35.0,104,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22766630,0.16911810
1,840.4,0.0,00:02:48.3,00:01:47.9,4.63,00:00:00.0,0.00,33.5,105,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22762220,0.16901940
1,848.7,0.0,00:02:50.1,00:01:49.1,4.58,00:00:00.0,0.00,35.0,106,8.3,0.0,---,---,---,---,---,---,---,---,---,---,52.22757780,0.16892120
1,856.3,0.0,00:02:51.7,00:01:48.4,4.61,00:00:00.0,0.00,33.5,107,7.6,0.0,---,---,---,---,---,---,---,---,---,---,52.22753980,0.16882880
1,864.0,0.0,00:02:53.6,00:01:47.5,4.65,00:00:00.0,0.00,33.5,108,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22750300,0.16873400
1,873.0,0.0,00:02:55.3,00:01:45.2,4.75,00:00:00.0,0.00,34.5,109,9.0,0.0,---,---,---,---,---,---,---,---,---,---,52.22746220,0.16861940
1,881.4,0.0,00:02:57.1,00:01:45.7,4.73,00:00:00.0,0.00,35.0,110,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22742310,0.16851360
1,889.1,0.0,00:02:58.7,00:01:45.9,4.72,00:00:00.0,0.00,33.5,111,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22738640,0.16841830
1,897.8,0.0,00:03:00.5,00:01:45.0,4.76,00:00:00.0,0.00,34.5,112,8.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22734740,0.16830830
1,906.4,0.0,00:03:02.6,00:01:45.0,4.76,00:00:00.0,0.00,35.0,113,8.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22731000,0.16819690
1,913.9,0.0,00:03:03.9,00:01:44.3,4.79,00:00:00.0,0.00,33.5,114,7.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22727860,0.16809980
1,921.6,0.0,00:03:05.7,00:01:45.7,4.73,00:00:00.0,0.00,35.0,115,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22724630,0.16799960
1,930.8,0.0,00:03:07.5,00:01:45.2,4.75,00:00:00.0,0.00,33.5,116,9.1,0.0,---,---,---,---,---,---,---,---,---,---,52.22720640,0.16788230
1,939.2,0.0,00:03:09.3,00:01:46.3,4.70,00:00:00.0,0.00,35.0,117,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22716870,0.16777460
1,947.6,0.0,00:03:11.1,00:01:47.0,4.67,00:00:00.0,0.00,33.5,118,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22713160,0.16766760
1,955.2,0.0,00:03:12.7,00:01:47.0,4.67,00:00:00.0,0.00,33.5,119,7.6,0.0,---,---,---,---,---,---,---,---,---,---,52.22709700,0.16757110
1,962.9,0.0,00:03:14.6,00:01:47.5,4.65,00:00:00.0,0.00,33.5,120,7.7,0.0,---,---,---,---,---,---,---,---,---,---,52.22706060,0.16747570
1,972.0,0.0,00:03:16.3,00:01:44.6,4.78,00:00:00.0,0.00,34.5,121,9.1,0.0,---,---,---,---,---,---,---,---,---,---,52.22701760,0.16736260
1,980.5,0.0,00:03:18.1,00:01:44.3,4.79,00:00:00.0,0.00,33.5,122,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22697530,0.16725830
1,988.9,0.0,00:03:19.9,00:01:46.3,4.70,00:00:00.0,0.00,35.0,123,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22693070,0.16715900
1,996.3,0.0,00:03:21.5,00:01:47.7,4.64,00:00:00.0,0.00,33.5,124,7.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22688780,0.16707540
1,1004.6,0.0,00:03:23.6,00:01:49.1,4.58,00:00:00.0,0.00,35.0,125,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.22683890,0.16698490
1,1012.8,0.0,00:03:25.1,00:01:48.9,4.59,00:00:00.0,0.00,33.5,126,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.22678700,0.16689900
1,1020.8,0.0,00:03:26.9,00:01:50.3,4.53,00:00:00.0,0.00,33.5,127,8.0,0.0,---,---,---,---,---,---,---,---,---,---,52.22673130,0.16682420
1,1028.9,0.0,00:03:28.7,00:01:51.3,4.49,00:00:00.0,0.00,33.5,128,8.1,0.0,---,---,---,---,---,---,---,---,---,---,52.22667010,0.16675950
1,1037.3,0.0,00:03:30.5,00:01:51.1,4.50,00:00:00.0,0.00,33.5,129,8.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22660460,0.16669800
1,1045.4,0.0,00:03:32.6,00:01:51.8,4.47,00:00:00.0,0.00,33.5,130,8.1,0.0,---,---,---,---,---,---,---,---,---,---,52.22653930,0.16664680
1,1053.9,0.0,00:03:34.1,00:01:49.6,4.56,00:00:00.0,0.00,33.5,131,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22646900,0.16659850
1,1062.1,0.0,00:03:35.9,00:01:47.2,4.66,00:00:00.0,0.00,32.0,132,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.22640000,0.16655700
1,1070.3,0.0,00:03:37.7,00:01:47.0,4.67,00:00:00.0,0.00,34.5,133,8.2,0.0,---,---,---,---,---,---,---,---,---,---,52.22633010,0.16651990
1,1078.7,0.0,00:03:39.5,00:01:50.3,4.53,00:00:00.0,0.00,33.5,134,8.5,0.0,---,---,---,---,---,---,---,---,---,---,52.22625600,0.16649160
1,1086.2,0.0,00:03:41.6,00:01:52.1,4.46,00:00:00.0,0.00,32.0,135,7.4,0.0,---,---,---,---,---,---,---,---,---,---,52.22618980,0.16647840
